approach,classifier,val_accuracy,val_precision,val_recall,val_f1_macro,val_roc_auc,test_accuracy,test_precision,test_recall,test_f1_macro,test_roc_auc,inference_ms_per_sample,train_time_sec
hybrid,LogisticRegression,0.9847333333333333,0.925920785220036,0.9817673163854759,0.9517098471569254,0.9977769793723277,0.9830444444444445,0.9195758532029901,0.9784641523681672,0.9466158201127494,0.9969356162987912,0.0032863656222212336,37.6792430760006
hybrid,LinearSVC,0.9924,0.9842367385507569,0.9639405864410662,0.9738257977345814,0.9978049874313751,0.9920222222222222,0.9802723998278374,0.9653782534954662,0.9726831503081577,0.9970010541168826,0.010275381133316034,128.50830913200025
hybrid,RandomForest,0.9847555555555556,0.9839109420828038,0.9120196528787066,0.9445054682553445,0.993801420223733,0.9842222222222222,0.9797837476421822,0.912004946291979,0.9428003205702773,0.9927059573252466,0.027147677777773223,1454.1268948670004
